,datetime,PUN,IT_inflow,IT_outflow,ECe Solar ITA,ECe Wind ITA,ECo Solar ITA,ECo Wind ITA,GFSe Solar ITA,GFSe Wind ITA,GFSo Solar ITA,GFSo Wind ITA,Load_IT_Total,Gas_Price,Decoupling,Weekday,Month
35064,2023-01-01 00:00:00,195.9,7195.0,5495.0,0.0,217.237578431373,0.0,414.4651,0.0,584.136977419355,0.0,528.565,19220.0,57.35,0,6,1
35065,2023-01-01 01:00:00,191.09,7195.0,5495.0,0.0,258.942117647059,0.0,434.8042,0.0,644.132658064516,0.0,533.8854,18280.0,57.35,0,6,1
35066,2023-01-01 02:00:00,187.95,7055.0,5495.0,0.0,232.645384313725,0.0,416.6655,0.0,644.112583870968,0.0,563.509,17553.0,57.35,0,6,1
35067,2023-01-01 03:00:00,187.82,6961.0,5495.0,0.0,223.225456862745,0.0,413.591,0.0,647.808970967742,0.0,595.0065,17670.0,57.35,0,6,1
35068,2023-01-01 04:00:00,187.74,6961.0,5495.0,0.0,224.787717647059,0.0,418.7922,0.0,652.151480645161,0.0,628.3012,17804.0,57.35,0,6,1
35069,2023-01-01 05:00:00,187.74,7195.0,5495.0,0.0,227.117229411765,0.0,433.4189,0.0,655.631961290323,0.0,639.9891,18440.0,57.35,0,6,1
35070,2023-01-01 06:00:00,187.22,7333.0,5495.0,0.0,242.085778431372,0.0,478.6385,0.0,658.72814516129,0.0,655.9227,19182.0,57.35,0,6,1
35071,2023-01-01 07:00:00,187.82,7333.0,5495.0,116.0,270.33901372549,127.0,556.5532,127.0,663.824103225806,128.0,673.2246,19701.0,57.35,0,6,1
35072,2023-01-01 08:00:00,186.47,7333.0,5495.0,1300.0,275.495762745098,1313.0,513.9024,1461.0,634.645941935484,1440.0,536.6786,21181.0,57.35,0,6,1
35073,2023-01-01 09:00:00,186.47,7240.0,5495.0,2816.0,302.036217647059,2777.0,497.1634,3219.0,619.577516129032,3124.0,455.3279,21853.0,57.35,0,6,1
35074,2023-01-01 10:00:00,177.25,7193.0,5495.0,4255.0,346.908770588235,4257.0,500.4124,4513.0,618.737303225806,4449.0,417.1205,22807.0,57.35,0,6,1
35075,2023-01-01 11:00:00,168.5,7100.0,5495.0,4897.0,336.267166666667,4915.0,442.8101,5187.0,630.891158064516,5103.0,445.0283,23169.0,57.35,0,6,1
35076,2023-01-01 12:00:00,173.0,7006.0,5495.0,5033.0,336.7075,5038.0,404.2287,5283.0,654.69094516129,5226.0,496.8912,22520.0,57.35,0,6,1
35077,2023-01-01 13:00:00,165.89,7100.0,5495.0,4579.0,347.076819607843,4611.0,387.1883,4764.0,689.337580645161,4690.0,585.113,21871.0,57.35,0,6,1
35078,2023-01-01 14:00:00,179.73,7333.0,5495.0,3558.0,348.112580392157,3587.0,394.1737,3697.0,659.127206451613,3642.0,627.2188,21917.0,57.35,0,6,1
35079,2023-01-01 15:00:00,188.06,7333.0,5495.0,1979.0,367.071380392157,2001.0,433.2451,2072.0,631.192096774194,2039.0,707.2123,22660.0,57.35,0,6,1
35080,2023-01-01 16:00:00,193.67,7333.0,5495.0,317.0,417.946578431372,338.0,529.1041,392.0,609.260670967742,298.0,815.3733,25468.0,57.35,0,6,1
35081,2023-01-01 17:00:00,213.36,7380.0,5495.0,0.0,415.75182745098,0.0,611.7303,0.0,599.859680645161,0.0,730.8595,26458.0,57.35,0,6,1
35082,2023-01-01 18:00:00,229.99,7380.0,5495.0,0.0,463.545054901961,0.0,760.2704,0.0,609.662209677419,0.0,658.5466,27012.0,57.35,0,6,1
35083,2023-01-01 19:00:00,243.42,7380.0,5495.0,0.0,553.874419607843,0.0,960.1451,0.0,642.773035483871,0.0,626.7985,26603.0,57.35,0,6,1
35084,2023-01-01 20:00:00,235.0,7427.0,5495.0,0.0,552.803478431372,0.0,941.2439,0.0,685.25860967742,0.0,641.99,25646.0,57.35,0,6,1
35085,2023-01-01 21:00:00,203.25,7427.0,5495.0,0.0,566.13728627451,0.0,933.9312,0.0,729.031025806452,0.0,682.7851,23825.0,57.35,0,6,1
35086,2023-01-01 22:00:00,190.85,7335.0,5495.0,0.0,591.533074509804,0.0,937.0015,0.0,772.477006451613,0.0,745.8885,21709.0,57.35,0,6,1
35087,2023-01-01 23:00:00,187.28,7382.0,5495.0,0.0,599.989409803922,0.0,990.1894,0.0,816.641570967742,0.0,817.727,19654.0,57.35,0,6,1
35088,2023-01-02 00:00:00,187.27,6868.0,5495.0,0.0,473.534931372549,0.0,733.0543,0.0,799.104719354839,0.0,889.8903,18554.0,57.35,0,0,1
35089,2023-01-02 01:00:00,187.2,6774.0,5495.0,0.0,521.712209803922,0.0,829.6465,0.0,848.666132258065,0.0,915.8829,17756.0,57.35,0,0,1
35090,2023-01-02 02:00:00,180.0,6728.0,5495.0,0.0,529.07502745098,0.0,824.1529,0.0,900.685309677419,0.0,927.353,17468.0,57.35,0,0,1
35091,2023-01-02 03:00:00,180.0,6728.0,5495.0,0.0,544.838494117647,0.0,823.8549,0.0,956.518580645161,0.0,940.9281,17682.0,57.35,0,0,1
35092,2023-01-02 04:00:00,185.89,7008.0,5495.0,0.0,571.534049019608,0.0,831.907,0.0,1018.397309677419,0.0,960.1765,18871.0,57.35,0,0,1
35093,2023-01-02 05:00:00,185.89,7475.0,5495.0,0.0,607.311376470588,0.0,912.5268,0.0,1087.775009677419,0.0,995.9818,22668.0,57.35,0,0,1
35094,2023-01-02 06:00:00,198.85,7909.0,5165.0,0.0,665.587323529412,0.0,1025.0766,0.0,1164.624235483871,0.0,1050.2741,26248.0,57.35,0,0,1
35095,2023-01-02 07:00:00,202.72,7909.0,5165.0,104.0,748.679574509804,114.0,1165.064,125.0,1246.892180645161,129.0,1123.1491,30270.0,57.35,0,0,1
35096,2023-01-02 08:00:00,213.36,7957.0,5165.0,1110.0,780.08952745098,1167.0,1105.9907,1464.0,1230.660167741935,1473.0,1070.2086,33052.0,57.35,0,0,1
35097,2023-01-02 09:00:00,203.99,8005.0,5165.0,2370.0,815.288111764706,2480.0,1063.458,3228.0,1237.497132258065,3222.0,1057.7687,33293.0,57.35,0,0,1
35098,2023-01-02 10:00:00,196.23,8005.0,5165.0,3622.0,848.058476470588,3789.0,1028.3225,4517.0,1267.564761290322,4520.0,1076.1139,33337.0,57.35,0,0,1
35099,2023-01-02 11:00:00,193.84618,8054.0,5165.0,4165.0,822.783590196078,4356.0,947.1134,5204.0,1320.671212903226,5218.0,1111.7646,32360.0,57.35,1,0,1
35100,2023-01-02 12:00:00,192.12991,8102.0,5165.0,4267.0,851.28017254902,4482.0,951.7253,5307.0,1397.145516129033,5323.0,1174.6807,32513.0,57.35,1,0,1
35101,2023-01-02 13:00:00,192.02775,8151.0,5165.0,4011.0,922.908678431372,4265.0,1026.6495,4708.0,1497.155690322581,4706.0,1272.632,33367.0,57.35,1,0,1
35102,2023-01-02 14:00:00,195.74,8199.0,5165.0,3122.0,873.573315686275,3319.0,955.3528,3662.0,1427.62549032258,3667.0,1216.8012,33742.0,57.35,0,0,1
35103,2023-01-02 15:00:00,199.09,8296.0,5165.0,1746.0,825.180349019608,1857.0,900.0393,2065.0,1359.862693548387,2069.0,1184.3545,34094.0,57.35,0,0,1
35104,2023-01-02 16:00:00,206.21,8247.0,5165.0,319.0,786.933096078431,334.0,872.0941,414.0,1295.648674193548,328.0,1167.8607,35245.0,57.35,0,0,1
35105,2023-01-02 17:00:00,262.0,8296.0,5165.0,0.0,733.464480392157,0.0,915.4381,0.0,1237.403170967742,0.0,1097.0444,35334.0,57.35,0,0,1
35106,2023-01-02 18:00:00,247.0,8344.0,5165.0,0.0,736.932870588235,0.0,1019.3528,0.0,1187.15434516129,0.0,1059.1421,34909.0,57.35,0,0,1
35107,2023-01-02 19:00:00,250.0,8344.0,5165.0,0.0,800.767056862745,0.0,1180.1602,0.0,1146.078438709677,0.0,1059.1009,33297.0,57.35,0,0,1
35108,2023-01-02 20:00:00,210.95,8393.0,5165.0,0.0,828.613688235294,0.0,1192.4598,0.0,1146.312429032258,0.0,1095.4877,30764.0,57.35,0,0,1
35109,2023-01-02 21:00:00,199.09,8344.0,5165.0,0.0,864.579898039215,0.0,1197.9416,0.0,1152.528638709677,0.0,1134.1077,27778.0,57.35,0,0,1
35110,2023-01-02 22:00:00,194.47,7989.0,5495.0,0.0,902.17267254902,0.0,1197.1711,0.0,1159.854058064516,0.0,1168.2467,24846.0,57.35,0,0,1
35111,2023-01-02 23:00:00,185.0,8955.0,5495.0,0.0,850.541935294118,0.0,1121.4801,0.0,1163.178732258064,0.0,1103.2142,21933.0,57.35,0,0,1
35112,2023-01-03 00:00:00,170.77,8861.0,5495.0,0.0,658.654435294118,0.0,809.8105,0.0,1007.810096774193,0.0,960.6977,20576.0,57.35,0,1,1
35113,2023-01-03 01:00:00,148.89,8861.0,5495.0,0.0,664.235417647059,0.0,804.8007,0.0,1000.494777419355,0.0,929.3667,19685.0,57.35,0,1,1
35114,2023-01-03 02:00:00,120.0,8649.0,5495.0,0.0,629.769370588235,0.0,767.2632,0.0,957.709990322581,0.0,891.6127,19345.0,57.35,0,1,1
35115,2023-01-03 03:00:00,115.0,8649.0,5495.0,0.0,604.937392156863,0.0,737.9048,0.0,923.522438709678,0.0,863.1969,19545.0,57.35,1,1,1
35116,2023-01-03 04:00:00,113.63385,8696.0,5495.0,0.0,595.050698039215,0.0,721.3389,0.0,903.696858064516,0.0,846.4348,21012.0,57.35,1,1,1
35117,2023-01-03 05:00:00,148.89,8976.0,5495.0,0.0,542.968235294118,0.0,635.4495,0.0,899.505390322581,0.0,807.0727,24138.0,57.35,0,1,1
35118,2023-01-03 06:00:00,191.58,9417.0,5165.0,0.0,507.6961,0.0,567.3419,0.0,907.342990322581,0.0,779.3022,27525.0,57.35,0,1,1
35119,2023-01-03 07:00:00,191.63,9417.0,5165.0,92.0,486.397568627451,107.0,514.9457,122.0,920.164680645161,125.0,759.6101,30850.0,57.35,0,1,1
35120,2023-01-03 08:00:00,199.74,9698.0,5165.0,954.0,472.867337254902,1078.0,508.5024,1254.0,927.347403225806,1274.0,688.2928,32847.0,57.35,0,1,1
35121,2023-01-03 09:00:00,198.49,9650.0,5165.0,2038.0,467.280601960784,2285.0,510.8143,2705.0,935.598077419355,2688.0,658.9296,33035.0,57.35,0,1,1
35122,2023-01-03 10:00:00,191.58,9795.0,5165.0,3240.0,469.122666666667,3617.0,519.8987,3760.0,940.7555,3632.0,659.9467,32955.0,57.35,0,1,1
35123,2023-01-03 11:00:00,180.2,9529.0,5165.0,3723.0,467.01378627451,4157.0,542.7567,4308.0,942.808129032258,4141.0,716.2134,32193.0,57.35,0,1,1
35124,2023-01-03 12:00:00,175.0,9674.0,5165.0,3814.0,482.810974509804,4267.0,589.6427,4386.0,946.819061290323,4207.0,786.83,31450.0,57.35,0,1,1
35125,2023-01-03 13:00:00,174.76,9674.0,5165.0,3661.0,518.805137254902,3970.0,666.5222,3816.0,961.569129032258,3748.0,877.3399,31851.0,57.35,0,1,1
35126,2023-01-03 14:00:00,180.2,9870.0,5165.0,2862.0,485.337998039216,3101.0,626.631,2967.0,855.601212903226,2917.0,738.548,32446.0,57.35,0,1,1
35127,2023-01-03 15:00:00,190.0,10063.0,5165.0,1616.0,468.703098039216,1749.0,597.0389,1678.0,777.881006451613,1647.0,631.0344,32524.0,57.35,0,1,1
35128,2023-01-03 16:00:00,194.9,10063.0,5165.0,291.0,473.233094117647,299.0,581.4615,347.0,718.276058064516,295.0,550.0227,34322.0,57.35,0,1,1
35129,2023-01-03 17:00:00,200.38,9935.0,5165.0,1.0,374.981370588235,1.0,438.2294,1.0,666.134512903226,1.0,460.2908,34563.0,57.35,0,1,1
35130,2023-01-03 18:00:00,200.0,9838.0,5165.0,0.0,327.307974509804,0.0,354.6305,0.0,614.870083870968,0.0,400.7777,34184.0,57.35,0,1,1
35131,2023-01-03 19:00:00,199.74,9935.0,5165.0,0.0,314.208968627451,0.0,310.9736,0.0,563.971119354839,0.0,361.8377,32080.0,57.35,0,1,1
35132,2023-01-03 20:00:00,195.02,9860.0,5165.0,0.0,321.677558823529,0.0,320.1454,0.0,615.053287096774,0.0,402.7019,29430.0,57.35,0,1,1
35133,2023-01-03 21:00:00,189.89,9763.0,5165.0,0.0,335.849266666667,0.0,339.6013,0.0,673.61754516129,0.0,458.5094,26527.0,57.35,0,1,1
35134,2023-01-03 22:00:00,173.57,9315.0,5495.0,0.0,354.960478431372,0.0,365.7361,0.0,739.335606451613,0.0,529.83,23732.0,57.35,0,1,1
35135,2023-01-03 23:00:00,149.99,9542.0,5495.0,0.0,370.271725490196,0.0,360.1604,0.0,812.610019354839,0.0,603.1404,22358.0,57.35,0,1,1
35136,2023-01-04 00:00:00,121.5,8842.0,5495.0,0.0,314.895841176471,0.0,327.5317,0.0,805.36104516129,0.0,655.2621,20970.0,57.35,0,2,1
35137,2023-01-04 01:00:00,119.22,8515.0,5495.0,0.0,349.46178627451,0.0,385.2125,0.0,924.599658064516,0.0,740.0071,20207.0,57.35,0,2,1
35138,2023-01-04 02:00:00,100.0,8624.0,5495.0,0.0,359.391519607843,0.0,382.8133,0.0,961.603867741936,0.0,797.2231,19919.0,57.35,0,2,1
35139,2023-01-04 03:00:00,123.87,8577.0,5495.0,0.0,380.156347058823,0.0,394.0009,0.0,1005.608448387097,0.0,859.4638,20162.0,57.35,0,2,1
35140,2023-01-04 04:00:00,128.0,8951.0,5495.0,0.0,414.681184313726,0.0,420.8101,0.0,1056.400316129032,0.0,926.6084,21367.0,57.35,0,2,1
35141,2023-01-04 05:00:00,135.0,9651.0,5495.0,0.0,411.949456862745,0.0,424.8094,0.0,1110.340948387097,0.0,916.1216,24658.0,57.35,0,2,1
35142,2023-01-04 06:00:00,171.58,10298.0,5165.0,0.0,426.805490196078,0.0,447.197,0.0,1160.736958064516,0.0,902.0301,28519.0,57.35,0,2,1
35143,2023-01-04 07:00:00,190.0,10201.0,5165.0,106.0,455.357174509804,110.0,489.8595,116.0,1199.829629032258,111.0,883.8876,31894.0,57.35,0,2,1
35144,2023-01-04 08:00:00,217.72,10358.0,5165.0,1201.0,467.475660784314,1307.0,501.7122,1328.0,1226.793654838709,1157.0,863.4902,33433.0,57.35,0,2,1
35145,2023-01-04 09:00:00,191.22,10261.0,5165.0,2644.0,496.171596078431,2934.0,573.5874,2967.0,1251.916932258064,2526.0,868.3415,33652.0,57.35,0,2,1
35146,2023-01-04 10:00:00,183.83,10213.0,5165.0,4202.0,543.842356862745,4475.0,686.0917,4184.0,1281.175612903226,4061.0,898.833,33307.0,57.35,0,2,1
35147,2023-01-04 11:00:00,173.5,9813.0,5165.0,4872.0,585.798231372549,5237.0,701.2057,4856.0,1324.549493548388,4698.0,1040.561,32228.0,57.35,0,2,1
35148,2023-01-04 12:00:00,169.41,9862.0,5165.0,5015.0,650.228252941176,5403.0,741.445,4978.0,1393.423529032258,4839.0,1232.9726,31948.0,57.35,0,2,1
35149,2023-01-04 13:00:00,172.0,9958.0,5165.0,4754.0,745.097154901961,5099.0,813.2536,4741.0,1497.566522580645,4850.0,1468.3401,32473.0,57.35,0,2,1
35150,2023-01-04 14:00:00,183.57,9846.0,5165.0,3730.0,774.639015686274,4000.0,840.4212,3706.0,1434.109367741935,3790.0,1368.4386,32602.0,57.35,0,2,1
35151,2023-01-04 15:00:00,191.46,10040.0,5165.0,2124.0,836.730401960784,2280.0,900.2175,2116.0,1409.9709,2163.0,1289.1003,33281.0,57.35,0,2,1
35152,2023-01-04 16:00:00,200.45,10185.0,5165.0,402.0,926.991803921569,422.0,986.2473,451.0,1414.061303225806,385.0,1219.0001,34607.0,57.35,0,2,1
35153,2023-01-04 17:00:00,211.77,10405.0,5165.0,1.0,951.410088235294,1.0,1004.5543,1.0,1430.531996774193,1.0,1109.855,34817.0,57.35,0,2,1
35154,2023-01-04 18:00:00,215.0,10405.0,5165.0,0.0,1006.918994117647,0.0,1053.6133,0.0,1443.228977419355,0.0,1022.6501,34302.0,57.35,0,2,1
35155,2023-01-04 19:00:00,211.6,10211.0,5165.0,0.0,1084.590976470588,0.0,1123.0028,0.0,1440.129519354839,0.0,950.8992,32583.0,57.35,0,2,1
35156,2023-01-04 20:00:00,200.0,10249.0,5165.0,0.0,1046.245474509804,0.0,990.4845,0.0,1438.47144516129,0.0,951.213,30119.0,57.35,0,2,1
35157,2023-01-04 21:00:00,190.06,10103.0,5165.0,0.0,1020.790776470588,0.0,930.8172,0.0,1426.472580645162,0.0,968.3214,27105.0,57.35,0,2,1
35158,2023-01-04 22:00:00,179.99,9646.0,5495.0,0.0,1003.425839215686,0.0,942.6661,0.0,1406.419851612903,0.0,996.6502,24279.0,57.35,0,2,1
35159,2023-01-04 23:00:00,137.89782,8837.0,5495.0,0.0,926.520547058824,0.0,921.9468,0.0,1382.661929032258,0.0,1011.5003,21775.0,57.35,1,2,1
35160,2023-01-05 00:00:00,150.98,8884.0,5495.0,0.0,1222.026317647059,0.0,1258.8236,0.0,1480.245993548387,0.0,1229.8539,20183.0,57.35,0,3,1
35161,2023-01-05 01:00:00,123.0,8791.0,5495.0,0.0,1115.505266666667,0.0,1181.4355,0.0,1487.51175483871,0.0,1279.826,19445.0,57.35,0,3,1
35162,2023-01-05 02:00:00,107.0,8744.0,5495.0,0.0,998.173556862745,0.0,1066.784,0.0,1422.346174193548,0.0,1222.5893,19306.0,57.35,0,3,1
35163,2023-01-05 03:00:00,100.0,8744.0,5495.0,0.0,914.030341176471,0.0,990.7365,0.0,1375.563077419355,0.0,1182.9893,19426.0,57.35,0,3,1
35164,2023-01-05 04:00:00,107.4,8791.0,5495.0,0.0,867.575117647059,0.0,958.2544,0.0,1340.139196774194,0.0,1147.0871,20791.0,57.35,0,3,1
35165,2023-01-05 05:00:00,137.4,8837.0,5495.0,0.0,810.782515686275,0.0,929.3644,0.0,1306.044080645161,0.0,1125.4982,24235.0,57.35,0,3,1
35166,2023-01-05 06:00:00,188.16,8932.0,5165.0,0.0,772.61148627451,0.0,916.1219,0.0,1264.527277419355,0.0,1092.4424,27595.0,57.35,0,3,1
35167,2023-01-05 07:00:00,200.35,8980.0,5165.0,114.0,745.830031372549,118.0,914.675,126.0,1211.703767741936,125.0,1054.4362,31635.0,57.35,0,3,1
35168,2023-01-05 08:00:00,227.0,9175.0,5165.0,1250.0,658.147745098039,1293.0,798.9882,1498.0,1137.624858064516,1442.0,892.3078,33026.0,57.35,0,3,1
35169,2023-01-05 09:00:00,242.65,9223.0,5165.0,2756.0,588.206774509804,2833.0,712.0224,3348.0,1087.168606451613,3174.0,785.6002,32601.0,57.35,0,3,1
35170,2023-01-05 10:00:00,192.94,9272.0,5165.0,4249.0,548.260854901961,4154.0,658.9582,4738.0,1067.759987096774,4615.0,739.5526,31914.0,57.35,0,3,1
35171,2023-01-05 11:00:00,184.38,8995.0,5165.0,4924.0,624.63988627451,4857.0,735.5166,5470.0,1082.858664516129,5333.0,828.949,31438.0,57.35,0,3,1
35172,2023-01-05 12:00:00,165.0,8898.0,5165.0,5091.0,752.592168627451,5000.0,856.3537,5600.0,1132.418012903226,5489.0,970.8377,30159.0,57.35,0,3,1
35173,2023-01-05 13:00:00,165.1,8947.0,5165.0,4835.0,929.279490196079,4809.0,1024.745,5089.0,1215.095558064516,5041.0,1164.1249,30866.0,57.35,0,3,1
35174,2023-01-05 14:00:00,184.52,9142.0,5165.0,3793.0,968.057378431373,3774.0,1019.7954,3987.0,1140.112935483871,3953.0,1071.7936,31414.0,57.35,0,3,1
35175,2023-01-05 15:00:00,199.35,9093.0,5165.0,2167.0,1033.734809803922,2156.0,1055.5402,2288.0,1090.601880645161,2271.0,1083.5167,32424.0,57.35,0,3,1
35176,2023-01-05 16:00:00,234.27,9093.0,5165.0,424.0,1137.71058627451,432.0,1148.3995,500.0,1064.806522580645,396.0,1202.4057,34921.0,57.35,0,3,1
35177,2023-01-05 17:00:00,249.99,9368.0,5165.0,2.0,1048.538331372549,2.0,1165.8594,1.0,1062.157296774194,1.0,1072.5535,35053.0,57.35,0,3,1
35178,2023-01-05 18:00:00,239.99,9223.0,5165.0,0.0,1009.050356862745,0.0,1267.6387,0.0,1081.393206451613,0.0,956.7567,34595.0,57.35,0,3,1
35179,2023-01-05 19:00:00,248.8,9271.0,5165.0,0.0,1012.782201960784,0.0,1438.723,0.0,1119.240483870968,0.0,871.1823,32839.0,57.35,0,3,1
35180,2023-01-05 20:00:00,200.01,8521.0,5165.0,0.0,966.722843137255,0.0,1415.2905,0.0,1095.706441935484,0.0,843.7319,29993.0,57.35,0,3,1
35181,2023-01-05 21:00:00,192.94,8521.0,5165.0,0.0,945.841921568627,0.0,1428.7853,0.0,1073.910619354838,0.0,835.6435,27239.0,57.35,0,3,1
35182,2023-01-05 22:00:00,184.99,8116.0,5495.0,0.0,947.171792156863,0.0,1463.2004,0.0,1054.195909677419,0.0,841.0966,24717.0,57.35,0,3,1
35183,2023-01-05 23:00:00,160.86,9318.0,4995.0,0.0,945.629507843138,0.0,1364.6011,0.0,1037.440593548387,0.0,854.1661,22528.0,57.35,0,3,1
35184,2023-01-06 00:00:00,173.13,8866.0,4995.0,0.0,851.075719607843,0.0,1132.4168,0.0,1257.652893548387,0.0,995.1886,20889.0,57.35,0,4,1
35185,2023-01-06 01:00:00,170.77,8715.0,4995.0,0.0,862.596374509804,0.0,1132.7477,0.0,1269.567470967742,0.0,1035.1988,20014.0,57.35,0,4,1
35186,2023-01-06 02:00:00,160.0,8519.0,4995.0,0.0,847.039198039216,0.0,1062.4882,0.0,1218.002364516129,0.0,1018.3598,19324.0,57.35,0,4,1
35187,2023-01-06 03:00:00,150.0,8519.0,4995.0,0.0,848.29454117647,0.0,1029.6775,0.0,1180.03215483871,0.0,1019.1422,19382.0,57.35,0,4,1
35188,2023-01-06 04:00:00,152.1,8670.0,4995.0,0.0,868.215092156863,0.0,1023.9074,0.0,1159.173487096774,0.0,1030.3674,20139.0,57.35,0,4,1
35189,2023-01-06 05:00:00,155.0,8870.0,4995.0,0.0,801.215939215686,0.0,866.5807,0.0,1153.200109677419,0.0,987.0803,21516.0,57.35,0,4,1
35190,2023-01-06 06:00:00,172.8,9546.0,4995.0,0.0,762.544690196079,0.0,746.5706,0.0,1154.736767741936,0.0,950.504,22835.0,57.35,0,4,1
35191,2023-01-06 07:00:00,174.6,9546.0,4995.0,100.0,747.451233333333,104.0,666.0825,119.0,1153.789267741935,114.0,923.7585,23872.0,57.35,0,4,1
35192,2023-01-06 08:00:00,174.34,9634.0,4995.0,1108.0,663.722043137255,1096.0,566.7707,1400.0,1100.718632258065,1352.0,767.3336,25572.0,57.35,0,4,1
35193,2023-01-06 09:00:00,174.14,9684.0,4995.0,2473.0,595.363443137255,2419.0,494.8217,3170.0,1043.682383870968,3049.0,649.8156,26135.0,57.35,0,4,1
35194,2023-01-06 10:00:00,156.68,9734.0,4995.0,3834.0,542.70048627451,3696.0,446.8019,4505.0,985.641596774193,4626.0,563.5624,26189.0,57.35,0,4,1
35195,2023-01-06 11:00:00,147.6,9671.0,4995.0,4504.0,502.358070588235,4313.0,433.3587,5263.0,932.499854838709,5364.0,590.9731,25890.0,57.35,0,4,1
35196,2023-01-06 12:00:00,145.5,9420.0,4995.0,4660.0,475.947029411765,4482.0,433.8989,5407.0,892.276280645161,5538.0,642.1034,24469.0,57.35,1,4,1
35197,2023-01-06 13:00:00,135.45,9621.0,4995.0,4301.0,471.192437254902,4236.0,458.0907,4761.0,873.37220967742,4806.0,727.6172,23915.0,57.35,0,4,1
35198,2023-01-06 14:00:00,149.99,9298.0,4995.0,3384.0,459.192219607843,3328.0,453.9936,3728.0,809.114787096774,3763.0,690.0718,24317.0,57.35,0,4,1
35199,2023-01-06 15:00:00,173.97,9396.0,4995.0,1943.0,474.744750980392,1902.0,486.8299,2138.0,775.480012903226,2152.0,677.0139,24861.0,57.35,0,4,1
35200,2023-01-06 16:00:00,179.6,9670.0,5495.0,390.0,518.524966666667,371.0,560.1523,464.0,759.49335483871,342.0,679.6828,27357.0,57.35,0,4,1
35201,2023-01-06 17:00:00,211.85,9902.0,5495.0,1.0,500.200754901961,1.0,515.0279,1.0,747.973764516129,0.0,603.0885,29087.0,57.35,0,4,1
35202,2023-01-06 18:00:00,226.72,9902.0,5495.0,0.0,503.227401960784,0.0,501.4136,0.0,732.614287096774,0.0,548.2181,29838.0,57.35,0,4,1
35203,2023-01-06 19:00:00,249.0,9949.0,5495.0,0.0,519.54878627451,0.0,511.8697,0.0,712.421003225807,0.0,511.7075,29309.0,57.35,0,4,1
35204,2023-01-06 20:00:00,219.99,9584.0,5495.0,0.0,498.788101960784,0.0,470.9234,0.0,711.472129032258,0.0,542.3505,27559.0,57.35,0,4,1
35205,2023-01-06 21:00:00,188.09,9490.0,5495.0,0.0,480.717501960784,0.0,447.9017,0.0,714.742209677419,0.0,589.2469,25548.0,57.35,0,4,1
35206,2023-01-06 22:00:00,175.74,9490.0,5495.0,0.0,464.825752941177,0.0,439.5387,0.0,721.457309677419,0.0,648.7826,23508.0,57.35,0,4,1
35207,2023-01-06 23:00:00,164.2,9358.0,4995.0,0.0,417.699523529412,0.0,422.9253,0.0,730.975409677419,0.0,675.4017,21479.0,57.35,0,4,1
35208,2023-01-07 00:00:00,176.66,8856.0,4995.0,0.0,400.246421568627,0.0,555.5071,0.0,704.339151612903,0.0,769.036,20032.0,57.35,0,5,1
35209,2023-01-07 01:00:00,174.01,8555.0,4995.0,0.0,409.412676470588,0.0,623.8592,0.0,714.660848387097,0.0,759.8186,19013.0,57.35,0,5,1
35210,2023-01-07 02:00:00,174.01,8097.0,4995.0,0.0,394.794280392157,0.0,582.559,0.0,703.304725806452,0.0,730.5404,18690.0,57.35,0,5,1
35211,2023-01-07 03:00:00,173.05,8148.0,4995.0,0.0,388.294870588235,0.0,542.9276,0.0,693.067961290323,0.0,703.7952,19083.0,57.35,0,5,1
35212,2023-01-07 04:00:00,173.03,8399.0,4995.0,0.0,392.743107843137,0.0,510.926,0.0,683.605238709677,0.0,680.4237,20197.0,57.35,0,5,1
35213,2023-01-07 05:00:00,174.01,9152.0,4995.0,0.0,361.708592156863,0.0,466.9101,0.0,674.8174,0.0,665.8923,22488.0,57.35,0,5,1
35214,2023-01-07 06:00:00,179.55,10180.0,4665.0,0.0,340.014688235294,0.0,433.5684,0.0,666.948058064516,0.0,645.5879,24600.0,57.35,0,5,1
35215,2023-01-07 07:00:00,186.67,10180.0,4665.0,110.0,325.988552941176,113.0,408.9056,121.0,660.379177419355,125.0,619.0042,26533.0,57.35,0,5,1
35216,2023-01-07 08:00:00,192.82,8785.0,4665.0,1163.0,289.711541176471,1163.0,383.4821,1317.0,610.692448387097,1320.0,505.0339,27952.0,57.35,0,5,1
35217,2023-01-07 09:00:00,206.09,8785.0,4665.0,2520.0,264.539649019608,2471.0,368.805,2921.0,567.8376,2855.0,415.1861,27880.0,57.35,0,5,1
35218,2023-01-07 10:00:00,186.39,8785.0,4665.0,3788.0,250.78117254902,3712.0,365.2199,4117.0,533.597483870968,3920.0,348.3025,27846.0,57.35,0,5,1
35219,2023-01-07 11:00:00,178.54,10285.0,4665.0,4402.0,246.754529411765,4279.0,336.6952,4764.0,511.247261290323,4545.0,394.9655,27637.0,57.35,0,5,1
35220,2023-01-07 12:00:00,165.0,10493.0,4665.0,4546.0,282.557090196078,4407.0,354.3785,4910.0,505.218683870968,4659.0,473.5004,27403.0,57.35,0,5,1
35221,2023-01-07 13:00:00,163.94101,10493.0,4665.0,3935.0,358.185582352941,3943.0,418.0991,4219.0,520.263290322581,3811.0,597.0525,27501.0,57.35,1,5,1
35222,2023-01-07 14:00:00,177.44,9998.0,4665.0,3103.0,375.983249019608,3085.0,415.4904,3307.0,512.246093548387,2986.0,637.9872,27866.0,57.35,0,5,1
