date,zone,Price,Gas_Price,Decoupling,Month,Inflow,Outflow,Wind,Solar,Load,time_index
2023-01-01,CALA,193.14458333333334,57.35,0,1,38462.0,90746.0,7847.561,897.0,12323.0,1
2023-01-01,CNOR,193.14458333333334,57.35,0,1,81824.0,156369.0,1083.497,2664.0,45260.0,2
2023-01-01,CSUD,193.14458333333334,57.35,0,1,198089.0,183334.0,15520.607,5023.0,102265.0,3
2023-01-01,NORD,193.14458333333334,57.35,0,1,232817.0,190537.0,494.719,8080.0,264959.0,4
2023-01-01,SARD,193.14458333333334,57.35,0,1,17280.0,20880.0,6543.486,1332.0,20122.0,5
2023-01-01,SICI,193.14458333333334,57.35,0,1,34346.0,36768.0,13791.203,2899.0,40370.0,6
2023-01-01,SUD,193.14458333333334,57.35,0,1,152630.0,177489.0,29297.328,6181.0,36904.0,7
2023-01-02,CALA,201.52666666666667,57.35,0,1,36432.0,90819.0,7877.277,902.0,16279.0,8
2023-01-02,CNOR,202.24166666666667,57.35,0,1,83746.0,158695.0,1083.913,2676.0,61928.0,9
2023-01-02,CSUD,201.76583333333335,57.35,0,1,189542.0,183600.0,15552.664999999999,5050.0,132512.0,10
2023-01-02,NORD,202.24166666666667,57.35,0,1,249349.0,190627.0,494.10699999999997,8140.0,363322.0,11
2023-01-02,SARD,201.76583333333335,57.35,0,1,17280.0,21360.0,6557.563,1338.0,22419.0,12
2023-01-02,SICI,201.52666666666667,57.35,0,1,34419.0,37645.0,13820.343,2914.0,44904.0,13
2023-01-02,SUD,201.52666666666667,57.35,0,1,150974.0,165948.0,29376.936,6211.0,38017.0,14
2023-01-03,CALA,174.7439104166667,57.35,0,1,42444.0,91497.0,7909.573,907.0,16555.0,15
2023-01-03,CNOR,174.7439104166667,57.35,0,1,86452.0,153515.0,1084.287,2693.0,60410.0,16
2023-01-03,CSUD,174.7439104166667,57.35,0,1,188068.0,193820.0,15584.187,5078.0,131408.0,17
2023-01-03,NORD,174.7439104166667,57.35,0,1,283984.0,187308.0,493.48,8207.0,363746.0,18
2023-01-03,SARD,174.7439104166667,57.35,0,1,17280.0,21360.0,6574.679,1345.0,22100.0,19
2023-01-03,SICI,174.7439104166667,57.35,0,1,35097.0,38214.0,13846.721,2930.0,44688.0,20
2023-01-03,SUD,174.7439104166667,57.35,0,1,158488.0,171651.0,29454.218,6245.0,40266.0,21
2023-01-04,CALA,171.61032583333335,57.35,0,1,37430.0,92008.0,7940.059,914.0,16065.0,22
2023-01-04,CNOR,171.61032583333335,57.35,0,1,77842.0,154882.0,1084.607,2709.0,59874.0,23
2023-01-04,CSUD,171.61032583333335,57.35,0,1,187680.0,179259.0,15614.851,5108.0,128944.0,24
2023-01-04,NORD,171.61032583333335,57.35,0,1,291266.0,189884.0,492.84000000000003,8279.0,372999.0,25
2023-01-04,SARD,171.61032583333335,57.35,0,1,17280.0,21360.0,6590.152,1352.0,22485.0,26
2023-01-04,SICI,171.61032583333335,57.35,0,1,35608.0,37560.0,13870.532,2944.0,45043.0,27
2023-01-04,SUD,171.61032583333335,57.35,0,1,152537.0,165843.0,29529.127,6279.0,44797.0,28
2023-01-05,CALA,182.795,57.35,0,1,37061.0,91277.0,7967.42,918.0,16564.0,29
2023-01-05,CNOR,182.795,57.35,0,1,78633.0,153414.0,1084.89,2727.0,59111.0,30
2023-01-05,CSUD,182.795,57.35,0,1,190752.0,183167.0,15643.516,5139.0,127891.0,31
2023-01-05,NORD,182.795,57.35,0,1,270075.0,189639.0,492.185,8356.0,361931.0,32
2023-01-05,SARD,182.795,57.35,0,1,17280.0,21360.0,6602.661,1359.0,23065.0,33
2023-01-05,SICI,182.795,57.35,0,1,34877.0,37548.0,13897.053,2963.0,45313.0,34
2023-01-05,SUD,182.795,57.35,0,1,155654.0,167995.0,29601.335,6316.0,44468.0,35
2023-01-06,CALA,174.21916666666667,57.35,0,1,39766.0,92294.0,7996.375,924.0,13316.0,36
2023-01-06,CNOR,174.21916666666667,57.35,0,1,72233.0,161376.0,1085.127,2747.0,49191.0,37
2023-01-06,CSUD,174.21916666666667,57.35,0,1,196128.0,172503.0,15671.006,5175.0,111604.0,38
2023-01-06,NORD,174.21916666666667,57.35,0,1,287366.0,185217.0,492.062,8440.0,306782.0,39
2023-01-06,SARD,174.21916666666667,57.35,0,1,17280.0,21360.0,6614.642,1369.0,21672.0,40
2023-01-06,SICI,174.21916666666667,57.35,0,1,35894.0,35934.0,13918.575,2980.0,42859.0,41
2023-01-06,SUD,174.21916666666667,57.35,0,1,151390.0,175230.0,29671.378,6355.0,37580.0,42
2023-01-07,CALA,197.41129208333334,57.35,0,1,38410.0,91176.0,8025.406,930.0,14369.0,43
2023-01-07,CNOR,196.4833754166667,57.35,0,1,73685.0,160882.0,1085.316,2766.0,48007.0,44
2023-01-07,CSUD,197.41129208333334,57.35,0,1,193759.0,157947.0,15696.959,5210.0,118713.0,45
2023-01-07,NORD,188.60712541666666,57.35,0,1,294436.0,178947.0,493.56600000000003,8527.0,331093.0,46
2023-01-07,SARD,197.41129208333334,57.35,0,1,17280.0,21360.0,6626.0869999999995,1377.0,23108.0,47
2023-01-07,SICI,197.41129208333334,57.35,0,1,34776.0,35805.0,13939.739,2996.0,45885.0,48
2023-01-07,SUD,197.41129208333334,57.35,0,1,135382.0,174980.0,29738.939,6395.0,41153.0,49
2023-01-08,CALA,164.28163125,57.35,0,1,46352.0,91943.0,8050.2699999999995,937.0,13158.0,50
2023-01-08,CNOR,164.28163125,57.35,0,1,79812.0,166550.0,1085.465,2789.0,47509.0,51
2023-01-08,CSUD,164.28163125,57.35,0,1,200749.0,178877.0,15722.125,5249.0,112923.0,52
2023-01-08,NORD,164.28163125,57.35,0,1,258691.0,175929.0,492.876,8619.0,310530.0,53
2023-01-08,SARD,164.28163125,57.35,0,1,17280.0,21360.0,6642.53,1387.0,20938.0,54
2023-01-08,SICI,164.28163125,57.35,0,1,35543.0,36557.0,13961.419,3018.0,42702.0,55
2023-01-08,SUD,164.28163125,57.35,0,1,150185.0,185270.0,29803.977,6441.0,38522.0,56
2023-01-09,CALA,156.20782666666668,57.35,0,1,39426.0,92241.0,8075.94,942.0,16050.0,57
2023-01-09,CNOR,157.86857125,57.35,0,1,77456.0,156849.0,1089.442,2812.0,67257.0,58
2023-01-09,CSUD,157.86857125,57.35,0,1,181663.0,176243.0,15747.253,5287.0,136567.0,59
2023-01-09,NORD,157.86857125,57.35,0,1,284850.0,176954.0,492.178,8716.0,460043.0,60
2023-01-09,SARD,157.86857125,57.35,0,1,17280.0,21360.0,6653.4220000000005,1398.0,23093.0,61
2023-01-09,SICI,156.20782666666668,57.35,0,1,35841.0,35517.0,13979.124,3036.0,45556.0,62
2023-01-09,SUD,156.20782666666668,57.35,0,1,149907.0,162267.0,29866.462,6486.0,46807.0,63
2023-01-10,CALA,120.69335749999999,57.35,1,1,42287.0,92620.0,8103.168,948.0,17128.0,64
2023-01-10,CNOR,166.58050375000002,57.35,1,1,69713.0,149230.0,1091.199,2835.0,73339.0,65
2023-01-10,CSUD,163.23877416666667,57.35,1,1,181085.0,157857.0,15770.344000000001,5331.0,153744.0,66
2023-01-10,NORD,166.58050375000002,57.35,1,1,275462.0,182717.0,491.469,8820.0,483786.0,67
2023-01-10,SARD,163.23877416666667,57.35,1,1,17280.0,21360.0,6663.26,1407.0,24531.0,68
2023-01-10,SICI,120.69335749999999,57.35,1,1,36220.0,34549.0,13997.725,3056.0,46927.0,69
2023-01-10,SUD,120.89275208333333,57.35,1,1,139264.0,165290.0,29926.067,6535.0,42254.0,70
2023-01-11,CALA,175.51,57.35,0,1,38426.0,92551.0,8125.397,955.0,17654.0,71
2023-01-11,CNOR,182.03122958333333,57.35,0,1,78536.0,163503.0,1091.22,2860.0,76367.0,72
2023-01-11,CSUD,176.73916666666665,57.35,0,1,199062.0,180443.0,15791.976,5374.0,150677.0,73
2023-01-11,NORD,182.03122958333333,57.35,0,1,281938.0,178763.0,490.761,8931.0,478775.0,74
2023-01-11,SARD,176.73916666666665,57.35,0,1,17280.0,21360.0,6672.55,1419.0,23745.0,75
2023-01-11,SICI,175.51,57.35,0,1,36634.0,35780.0,14014.64,3080.0,47494.0,76
2023-01-11,SUD,176.73916666666665,57.35,0,1,152544.0,176825.0,29983.353,6583.0,43229.0,77
2023-01-12,CALA,178.72661166666668,57.35,0,1,34893.0,90743.0,8147.437,963.0,18368.0,78
2023-01-12,CNOR,178.72661166666668,57.35,0,1,69336.0,156933.0,1091.198,2887.0,78208.0,79
2023-01-12,CSUD,178.72661166666668,57.35,0,1,192249.0,161785.0,15812.335000000001,5421.0,150168.0,80
2023-01-12,NORD,178.72661166666668,57.35,0,1,295598.0,182862.0,490.048,9046.0,492479.0,81
2023-01-12,SARD,178.72661166666668,57.35,0,1,17280.0,21360.0,6682.563,1428.0,23460.0,82
2023-01-12,SICI,178.72661166666668,57.35,0,1,34343.0,37443.0,14028.506,3099.0,48327.0,83
2023-01-12,SUD,178.72661166666668,57.35,0,1,143569.0,167689.0,30038.0,6637.0,42832.0,84
2023-01-13,CALA,194.98515416666666,57.35,0,1,35043.0,92153.0,8172.961,971.0,18800.0,85
2023-01-13,CNOR,195.370415,57.35,0,1,67155.0,153463.0,1091.133,2915.0,74430.0,86
2023-01-13,CSUD,195.370415,57.35,0,1,174135.0,156286.0,15831.473,5470.0,143834.0,87
2023-01-13,NORD,195.370415,57.35,0,1,289474.0,190379.0,489.332,9166.0,499096.0,88
2023-01-13,SARD,195.370415,57.35,0,1,17280.0,21360.0,6695.592,1442.0,24196.0,89
2023-01-13,SICI,194.98515416666666,57.35,0,1,35753.0,36446.0,14044.532,3124.0,47633.0,90
2023-01-13,SUD,194.98515416666666,57.35,0,1,140251.0,153054.0,30089.979,6691.0,47730.0,91
2023-01-14,CALA,161.28509708333334,57.35,0,1,35644.0,91967.0,8192.441,978.0,16076.0,92
2023-01-14,CNOR,161.66301375,57.35,0,1,68970.0,156979.0,1091.026,2944.0,60050.0,93
2023-01-14,CSUD,161.28509708333334,57.35,0,1,186044.0,170448.0,15849.482,5519.0,128984.0,94
2023-01-14,NORD,161.66301375,57.35,0,1,275331.0,191582.0,488.612,9293.0,395058.0,95
2023-01-14,SARD,161.28509708333334,57.35,0,1,17280.0,21360.0,6703.253,1455.0,22778.0,96
2023-01-14,SICI,161.28509708333334,57.35,0,1,35567.0,37077.0,14056.686,3148.0,45614.0,97
2023-01-14,SUD,161.28509708333334,57.35,0,1,152598.0,159734.0,30139.263,6748.0,43997.0,98
2023-01-15,CALA,144.00708333333333,57.35,0,1,39529.0,91995.0,8210.976,986.0,16904.0,99
2023-01-15,CNOR,146.94875,57.35,0,1,71065.0,158273.0,1090.881,2973.0,51712.0,100
2023-01-15,CSUD,144.00708333333333,57.35,0,1,187351.0,174867.0,15867.72,5573.0,119365.0,101
2023-01-15,NORD,146.94875,57.35,0,1,279161.0,195717.0,487.894,9426.0,343716.0,102
2023-01-15,SARD,132.34875,57.35,0,1,17280.0,20880.0,6710.361,1467.0,22042.0,103
2023-01-15,SICI,144.00708333333333,57.35,0,1,35595.0,36819.0,14067.341,3172.0,43411.0,104
2023-01-15,SUD,144.00708333333333,57.35,0,1,154922.0,164279.0,30185.833,6804.0,34434.0,105
2023-01-16,CALA,117.28625,57.35,1,1,42357.0,92617.0,8234.203,994.0,16782.0,106
2023-01-16,CNOR,161.38214458333331,57.35,1,1,69055.0,150368.0,1090.695,3004.0,72579.0,107
2023-01-16,CSUD,144.74791666666667,57.35,1,1,170800.0,166478.0,15883.315,5627.0,144263.0,108
2023-01-16,NORD,161.38214458333331,57.35,1,1,281648.0,194128.0,487.175,9564.0,488888.0,109
2023-01-16,SARD,101.71916666666668,57.35,1,1,17280.0,21360.0,6716.913,1480.0,23087.0,110
2023-01-16,SICI,117.28625,57.35,1,1,36270.0,37627.0,14079.686,3199.0,46085.0,111
2023-01-16,SUD,117.28625,57.35,1,1,148490.0,153760.0,30229.657,6866.0,47177.0,112
2023-01-17,CALA,129.55514666666667,57.35,1,1,41314.0,92920.0,8251.081,1002.0,18007.0,113
2023-01-17,CNOR,179.95551208333333,57.35,1,1,72632.0,150439.0,1090.469,3038.0,77735.0,114
2023-01-17,CSUD,159.53843,57.35,1,1,167636.0,171619.0,15897.701,5683.0,151256.0,115
2023-01-17,NORD,179.95551208333333,57.35,1,1,280779.0,191758.0,486.46,9709.0,535112.0,116
2023-01-17,SARD,146.79718,57.35,1,1,17280.0,21360.0,6726.057,1492.0,24134.0,117
2023-01-17,SICI,129.55514666666667,57.35,1,1,36731.0,37668.0,14087.553,3224.0,48073.0,118
2023-01-17,SUD,129.55514666666667,57.35,1,1,149896.0,149314.0,30270.722999999998,6925.0,46144.0,119
2023-01-18,CALA,94.19868458333333,57.35,1,1,42812.0,92138.0,8266.744999999999,1010.0,17565.0,120
2023-01-18,CNOR,161.78601749999999,57.35,1,1,83674.0,156559.0,1090.2,3071.0,79142.0,121
2023-01-18,CSUD,142.25502125,57.35,1,1,175114.0,185923.0,15910.462,5741.0,156094.0,122
2023-01-18,NORD,161.78601749999999,57.35,1,1,261125.0,192391.0,487.719,9858.0,531471.0,123
2023-01-18,SARD,142.25502125,57.35,1,1,17280.0,21360.0,6734.496,1509.0,25387.0,124
2023-01-18,SICI,94.19868458333333,57.35,1,1,35738.0,37853.0,14095.722,3250.0,46326.0,125
2023-01-18,SUD,94.19868458333333,57.35,1,1,153369.0,153512.0,30309.008,6990.0,43087.0,126
2023-01-19,CALA,150.67583333333332,57.35,1,1,22938.0,70671.0,8286.367,1019.0,16148.0,127
2023-01-19,CNOR,182.92355,57.35,1,1,81164.0,151323.0,1089.893,3107.0,78689.0,128
2023-01-19,CSUD,177.7274225,57.35,1,1,176035.0,176949.0,15922.342,5803.0,150765.0,129
2023-01-19,NORD,184.81333708333332,57.35,1,1,258936.0,190665.0,487.716,10015.0,518044.0,130
2023-01-19,SARD,137.53075583333333,57.35,1,1,16320.0,21360.0,6739.396,1522.0,25326.0,131
2023-01-19,SICI,150.67583333333332,57.35,1,1,35721.0,23871.0,14103.353,3278.0,46696.0,132
2023-01-19,SUD,177.7274225,57.35,1,1,122415.0,133423.0,30344.498,7056.0,48918.0,133
2023-01-20,CALA,131.05728458333334,57.35,0,1,23702.0,55434.0,8301.064,1028.0,16261.0,134
2023-01-20,CNOR,189.59295791666668,57.35,0,1,84398.0,175370.0,1089.551,3145.0,79612.0,135
2023-01-20,CSUD,189.46535666666668,57.35,0,1,190651.0,196509.0,15933.63,5864.0,158054.0,136
2023-01-20,NORD,189.59295791666668,57.35,0,1,271679.0,188515.0,487.005,10177.0,517096.0,137
2023-01-20,SARD,189.46535666666668,57.35,0,1,17280.0,21360.0,6743.742,1538.0,25540.0,138
2023-01-20,SICI,131.05728458333334,57.35,0,1,20525.0,24155.0,14107.492,3305.0,48080.0,139
2023-01-20,SUD,189.46535666666668,57.35,0,1,141740.0,142341.0,30377.176,7126.0,46559.0,140
2023-01-21,CALA,89.55013833333334,57.35,1,1,24087.0,55385.0,8313.78,1035.0,15464.0,141
2023-01-21,CNOR,168.63152541666668,57.35,1,1,63949.0,155025.0,1089.163,3183.0,63025.0,142
2023-01-21,CSUD,135.78763833333332,57.35,1,1,179498.0,155534.0,15943.965,5931.0,139525.0,143
2023-01-21,NORD,168.63152541666668,57.35,1,1,283296.0,195015.0,486.303,10346.0,402154.0,144
2023-01-21,SARD,135.78763833333332,57.35,1,1,17280.0,21360.0,6747.528,1556.0,25142.0,145
2023-01-21,SICI,95.378055,57.35,1,1,20640.0,23258.0,14113.232,3333.0,47303.0,146
2023-01-21,SUD,135.78763833333332,57.35,1,1,121050.0,142021.0,30406.732,7197.0,47377.0,147
2023-01-22,CALA,185.40491375,57.35,0,1,41668.0,92197.0,8329.507,1046.0,15796.0,148
2023-01-22,CNOR,185.40491375,57.35,0,1,72781.0,159658.0,1088.739,3219.0,57789.0,149
2023-01-22,CSUD,185.40491375,57.35,0,1,196521.0,162841.0,15952.234,5997.0,129668.0,150
2023-01-22,NORD,185.40491375,57.35,0,1,274660.0,197492.0,485.606,10520.0,346869.0,151
2023-01-22,SARD,185.40491375,57.35,0,1,17280.0,21360.0,6755.875,1570.0,23995.0,152
2023-01-22,SICI,185.40491375,57.35,0,1,35797.0,36022.0,14116.252,3364.0,44717.0,153
2023-01-22,SUD,185.40491375,57.35,0,1,141180.0,173523.0,30433.752,7267.0,42066.0,154
2023-01-23,CALA,196.79669750000002,57.35,0,1,45415.0,80035.0,8342.183,1056.0,17323.0,155
2023-01-23,CNOR,207.60996,57.35,0,1,70405.0,151825.0,1088.278,3260.0,77225.0,156
2023-01-23,CSUD,196.79669750000002,57.35,0,1,184777.0,172976.0,15959.249,6065.0,159421.0,157
2023-01-23,NORD,207.60996,57.35,0,1,265061.0,194328.0,484.91700000000003,10699.0,502745.0,158
2023-01-23,SARD,196.79669750000002,57.35,0,1,17280.0,21360.0,6759.583,1586.0,25201.0,159
2023-01-23,SICI,196.79669750000002,57.35,0,1,23635.0,24642.0,14116.715,3395.0,51556.0,160
2023-01-23,SUD,196.79669750000002,57.35,0,1,153691.0,172396.0,30457.921,7341.0,47699.0,161
2023-01-24,CALA,194.68549083333335,57.35,0,1,44571.0,75600.0,8351.909,1067.0,18019.0,162
2023-01-24,CNOR,205.59758916666667,57.35,0,1,66707.0,154565.0,1087.777,3300.0,79480.0,163
2023-01-24,CSUD,194.68549083333335,57.35,0,1,175976.0,168449.0,15964.928,6138.0,158583.0,164
2023-01-24,NORD,205.59758916666667,57.35,0,1,282948.0,192428.0,484.237,10885.0,535292.0,165
2023-01-24,SARD,194.68549083333335,57.35,0,1,17280.0,21360.0,6761.7080000000005,1605.0,25797.0,166
2023-01-24,SICI,194.68549083333335,57.35,0,1,19200.0,19200.0,14120.032,3426.0,52136.0,167
2023-01-24,SUD,194.68549083333335,57.35,0,1,152862.0,163056.0,30479.236,7419.0,48254.0,168
2023-01-25,CALA,187.11952458333334,57.35,0,1,40050.0,75600.0,8363.666,1076.0,16068.0,169
2023-01-25,CNOR,187.11952458333334,57.35,0,1,73993.0,158352.0,1088.653,3344.0,76854.0,170
2023-01-25,CSUD,187.11952458333334,57.35,0,1,188175.0,170940.0,15969.454,6210.0,157810.0,171
2023-01-25,NORD,187.11952458333334,57.35,0,1,285652.0,193517.0,483.56600000000003,11075.0,518749.0,172
2023-01-25,SARD,187.11952458333334,57.35,0,1,17280.0,21360.0,6763.274,1623.0,26502.0,173
2023-01-25,SICI,191.43264624999998,57.35,0,1,19200.0,19200.0,14118.405,3455.0,53025.0,174
2023-01-25,SUD,187.11952458333334,57.35,0,1,148067.0,166046.0,30497.382999999998,7495.0,53489.0,175
2023-01-26,CALA,173.51279791666664,57.35,0,1,41204.0,81243.0,8374.305,1089.0,15836.0,176
2023-01-26,CNOR,174.62910125,57.35,0,1,77403.0,165432.0,1092.202,3387.0,77381.0,177
2023-01-26,CSUD,173.51279791666664,57.35,0,1,190590.0,174583.0,15973.65,6283.0,164812.0,178
2023-01-26,NORD,174.62910125,57.35,0,1,293175.0,194759.0,482.908,11273.0,512513.0,179
2023-01-26,SARD,173.51279791666664,57.35,0,1,17280.0,21360.0,6765.0470000000005,1639.0,26845.0,180
2023-01-26,SICI,173.51279791666664,57.35,0,1,24843.0,25088.0,14116.489,3488.0,53183.0,181
2023-01-26,SUD,173.51279791666664,57.35,0,1,148300.0,165081.0,30512.95,7574.0,52209.0,182
2023-01-27,CALA,169.34450833333332,57.35,0,1,39788.0,91819.0,8381.001,1098.0,16656.0,183
2023-01-27,CNOR,172.55052625,57.35,0,1,70072.0,160948.0,1091.584,3433.0,79185.0,184
2023-01-27,CSUD,169.34450833333332,57.35,0,1,188936.0,166688.0,15976.325,6360.0,147008.0,185
2023-01-27,NORD,172.55052625,57.35,0,1,300957.0,193176.0,482.255,11477.0,511618.0,186
2023-01-27,SARD,169.34450833333332,57.35,0,1,17280.0,21360.0,6770.888,1659.0,25897.0,187
2023-01-27,SICI,169.34450833333332,57.35,0,1,35419.0,37301.0,14115.219000000001,3522.0,52334.0,188
2023-01-27,SUD,169.34450833333332,57.35,0,1,147736.0,165056.0,30525.638,7655.0,59719.0,189
2023-01-28,CALA,163.89436625,57.35,0,1,40514.0,91582.0,8388.95,1109.0,13786.0,190
2023-01-28,CNOR,163.89436625,57.35,0,1,74277.0,156899.0,1090.924,3478.0,64637.0,191
2023-01-28,CSUD,163.89436625,57.35,0,1,199220.0,158384.0,15977.226,6438.0,132025.0,192
2023-01-28,NORD,163.89436625,57.35,0,1,281773.0,197954.0,481.619,11686.0,402983.0,193
2023-01-28,SARD,163.89436625,57.35,0,1,17280.0,21360.0,6770.79,1678.0,24865.0,194
2023-01-28,SICI,163.89436625,57.35,0,1,35182.0,34898.0,14110.037,3555.0,50795.0,195
2023-01-28,SUD,163.89436625,57.35,0,1,135227.0,174767.0,30535.443,7739.0,60884.0,196
2023-01-29,CALA,153.83638249999998,57.35,1,1,43898.0,93147.0,8397.343,1120.0,14369.0,197
2023-01-29,CNOR,157.03472374999998,57.35,1,1,81518.0,160598.0,1090.232,3526.0,50646.0,198
2023-01-29,CSUD,153.83638249999998,57.35,1,1,204244.0,167676.0,15976.525,6519.0,121300.0,199
2023-01-29,NORD,157.03472374999998,57.35,1,1,250628.0,212916.0,481.736,11902.0,350366.0,200
2023-01-29,SARD,153.83638249999998,57.35,1,1,17280.0,21360.0,6770.137,1696.0,23316.0,201
2023-01-29,SICI,153.83638249999998,57.35,1,1,36747.0,36733.0,14105.895,3592.0,49555.0,202
2023-01-29,SUD,153.83638249999998,57.35,1,1,137278.0,184115.0,30542.367,7821.0,48258.0,203
2023-01-30,CALA,179.31470291666668,57.35,0,1,37470.0,92806.0,8401.005,1129.0,15136.0,204
2023-01-30,CNOR,179.48678625,57.35,0,1,80930.0,163509.0,1089.496,3574.0,77957.0,205
2023-01-30,CSUD,179.48678625,57.35,0,1,196533.0,180727.0,15974.844000000001,6601.0,147130.0,206
2023-01-30,NORD,179.48678625,57.35,0,1,297277.0,206677.0,483.011,12120.0,490119.0,207
2023-01-30,SARD,179.48678625,57.35,0,1,17280.0,21360.0,6768.93,1716.0,25756.0,208
2023-01-30,SICI,179.31470291666668,57.35,0,1,36406.0,37331.0,14100.194,3626.0,51744.0,209
2023-01-30,SUD,179.48678625,57.35,0,1,150917.0,167449.0,30546.104,7908.0,59372.0,210
2023-01-31,CALA,155.60200208333333,57.35,1,1,39406.0,93208.0,8404.889,1143.0,19791.0,211
2023-01-31,CNOR,164.85003333333333,57.35,1,1,82006.0,161824.0,1088.723,3625.0,75894.0,212
2023-01-31,CSUD,160.79461666666666,57.35,1,1,198434.0,168573.0,15972.035,6683.0,155598.0,213
2023-01-31,NORD,164.85003333333333,57.35,1,1,291157.0,205877.0,482.407,12346.0,516174.0,214
2023-01-31,SARD,129.68545,57.35,1,1,17280.0,21360.0,6769.784,1736.0,25926.0,215
2023-01-31,SICI,155.60200208333333,57.35,1,1,36808.0,37661.0,14091.528,3660.0,52944.0,216
2023-01-31,SUD,155.82991875,57.35,1,1,137687.0,170925.0,30547.279000000002,7997.0,50520.0,217
2023-02-01,CALA,163.36063375,46.665,0,2,38134.0,92347.0,8411.282,1155.0,18688.0,218
2023-02-01,CNOR,163.68237291666665,46.665,0,2,76079.0,160853.0,1087.913,3675.0,79289.0,219
2023-02-01,CSUD,163.36063375,46.665,0,2,205459.0,177392.0,15969.448,6769.0,156455.0,220
2023-02-01,NORD,163.68237291666665,46.665,0,2,302755.0,203413.0,481.81,12576.0,515972.0,221
2023-02-01,SARD,163.36063375,46.665,0,2,17280.0,21360.0,6771.005,1758.0,25413.0,222
2023-02-01,SICI,163.36063375,46.665,0,2,35947.0,37278.0,14085.173,3696.0,51624.0,223
2023-02-01,SUD,163.36063375,46.665,0,2,152433.0,177075.0,30545.586,8088.0,53279.0,224
2023-02-02,CALA,179.70851458333334,46.665,1,2,38534.0,91896.0,8411.912,1166.0,16871.0,225
2023-02-02,CNOR,179.74625791666665,46.665,1,2,72481.0,157628.0,1087.065,3727.0,76470.0,226
2023-02-02,CSUD,179.74625791666665,46.665,1,2,196710.0,158954.0,15964.208999999999,6856.0,152227.0,227
2023-02-02,NORD,179.74625791666665,46.665,1,2,300648.0,204998.0,481.231,12814.0,515193.0,228
2023-02-02,SARD,179.74625791666665,46.665,1,2,17280.0,21360.0,6768.142,1779.0,24792.0,229
2023-02-02,SICI,179.70851458333334,46.665,1,2,35496.0,37108.0,14075.104,3736.0,50716.0,230
2023-02-02,SUD,179.70851458333334,46.665,1,2,137593.0,171177.0,30541.034,8178.0,54424.0,231
2023-02-03,CALA,169.61028541666667,46.665,0,2,42432.0,92172.0,8412.034,1177.0,15134.0,232
2023-02-03,CNOR,169.61028541666667,46.665,0,2,77983.0,156531.0,1086.177,3780.0,73931.0,233
2023-02-03,CSUD,169.61028541666667,46.665,0,2,202239.0,175739.0,15957.789,6946.0,152326.0,234
2023-02-03,NORD,169.61028541666667,46.665,0,2,296291.0,210410.0,480.665,13054.0,501738.0,235
2023-02-03,SARD,169.61028541666667,46.665,0,2,17280.0,21360.0,6764.731,1800.0,23769.0,236
2023-02-03,SICI,169.61028541666667,46.665,0,2,35772.0,36980.0,14063.645,3772.0,51771.0,237
2023-02-03,SUD,169.61028541666667,46.665,0,2,148876.0,181968.0,30533.627,8270.0,51907.0,238
2023-02-04,CALA,155.22304458333335,46.665,1,2,42544.0,93046.0,8416.157,1192.0,16478.0,239
2023-02-04,CNOR,155.65087,46.665,1,2,79292.0,159719.0,1085.252,3833.0,59988.0,240
2023-02-04,CSUD,155.22304458333335,46.665,1,2,201640.0,169341.0,15950.028,7036.0,132879.0,241
2023-02-04,NORD,155.65087,46.665,1,2,270204.0,204734.0,480.11400000000003,13299.0,396544.0,242
2023-02-04,SARD,155.22304458333335,46.665,1,2,17280.0,21360.0,6760.776,1823.0,23137.0,243
2023-02-04,SICI,155.22304458333335,46.665,1,2,36646.0,37291.0,14054.026,3811.0,48552.0,244
2023-02-04,SUD,155.22304458333335,46.665,1,2,141169.0,180323.0,30523.073,8365.0,50228.0,245
2023-02-05,CALA,111.63677791666667,46.665,0,2,46131.0,92533.0,8413.791,1203.0,15502.0,246
2023-02-05,CNOR,151.09808166666667,46.665,0,2,77449.0,162033.0,1084.287,3887.0,54669.0,247
2023-02-05,CSUD,129.72677791666666,46.665,0,2,180799.0,176170.0,15941.063,7127.0,123988.0,248
2023-02-05,NORD,151.09808166666667,46.665,0,2,263172.0,212191.0,479.576,13549.0,345696.0,249
2023-02-05,SARD,129.72677791666666,46.665,0,2,17280.0,21360.0,6760.898,1844.0,22161.0,250
2023-02-05,SICI,111.63677791666667,46.665,0,2,36481.0,37208.0,14040.095,3849.0,46807.0,251
2023-02-05,SUD,111.63677791666667,46.665,0,2,149493.0,166282.0,30510.289,8462.0,47293.0,252
2023-02-06,CALA,165.32040208333333,46.665,0,2,43445.0,93347.0,8410.437,1217.0,19026.0,253
2023-02-06,CNOR,177.24469041666666,46.665,0,2,74891.0,148321.0,1083.285,3944.0,75277.0,254
2023-02-06,CSUD,165.51456875,46.665,0,2,195695.0,163004.0,15931.272,7221.0,157735.0,255
2023-02-06,NORD,177.24469041666666,46.665,0,2,275979.0,212478.0,479.053,13805.0,489672.0,256
2023-02-06,SARD,165.51456875,46.665,0,2,17280.0,21360.0,6757.352,1868.0,25346.0,257
2023-02-06,SICI,165.32040208333333,46.665,0,2,36947.0,37385.0,14026.622,3890.0,51682.0,258
2023-02-06,SUD,165.32040208333333,46.665,0,2,139233.0,182624.0,30494.377,8558.0,51893.0,259
2023-02-07,CALA,177.99907166666665,46.665,0,2,38675.0,78478.0,8411.582,1229.0,18609.0,260
